1,1,721.9141235351562,170.47650146484375,60.2828369140625,182.41729736328125,1,-1,-1,-1
1,2,653.9999389648438,177.93594360351562,49.05926513671875,120.722900390625,1,-1,-1,-1
2,1,721.9382934570312,170.09413146972656,61.039794921875,183.27000427246094,1,-1,-1,-1
2,2,654.4324951171875,178.74578857421875,47.64129638671875,119.36920166015625,1,-1,-1,-1
3,1,721.9638671875,169.70751953125,61.5958251953125,184.01986694335938,1,-1,-1,-1
3,2,654.6785888671875,179.26837158203125,46.57952880859375,118.56723022460938,1,-1,-1,-1
3,3,1545.3604736328125,332.4100341796875,74.449462890625,185.7899169921875,1,-1,-1,-1
4,1,721.9591674804688,169.5667266845703,61.9371337890625,184.48204040527344,1,-1,-1,-1
4,2,654.75341796875,179.66128540039062,45.88214111328125,117.94583129882812,1,-1,-1,-1
4,3,1537.3037109375,329.2003173828125,77.6864013671875,209.55615234375,1,-1,-1,-1
5,1,721.9744873046875,169.4350128173828,62.09136962890625,184.81553649902344,1,-1,-1,-1
5,2,654.721923828125,179.9846954345703,45.48095703125,117.43293762207031,1,-1,-1,-1
6,1,721.990966796875,169.26641845703125,62.1734619140625,185.09738159179688,1,-1,-1,-1
6,2,654.6177368164062,180.25094604492188,45.32464599609375,117.07986450195312,1,-1,-1,-1
7,1,721.9940185546875,169.12413024902344,62.2469482421875,185.3217315673828,1,-1,-1,-1
7,2,654.5050659179688,180.44186401367188,45.23577880859375,116.81854248046875,1,-1,-1,-1
7,3,1517.6766357421875,326.1341247558594,78.9644775390625,204.19961547851562,1,-1,-1,-1
8,1,721.99365234375,168.9537353515625,62.31964111328125,185.52322387695312,1,-1,-1,-1
8,2,654.4033813476562,180.60598754882812,45.13299560546875,116.56924438476562,1,-1,-1,-1
9,1,721.9760131835938,169.03733825683594,62.330078125,185.4417266845703,1,-1,-1,-1
9,2,654.3320922851562,180.75157165527344,45.045654296875,116.33879089355469,1,-1,-1,-1
10,1,722.1650390625,169.26535034179688,62.07769775390625,185.19149780273438,1,-1,-1,-1
10,2,654.2755126953125,180.8695831298828,44.89996337890625,116.12727355957031,1,-1,-1,-1
11,1,722.334228515625,169.14378356933594,61.843994140625,185.4114227294922,1,-1,-1,-1
11,2,654.1701049804688,180.91749572753906,44.8304443359375,116.05397033691406,1,-1,-1,-1
12,1,722.4080810546875,168.92294311523438,61.73480224609375,185.68923950195312,1,-1,-1,-1
12,2,654.1640014648438,180.99813842773438,44.6611328125,115.95648193359375,1,-1,-1,-1
13,1,722.4668579101562,168.84767150878906,61.63018798828125,185.5598907470703,1,-1,-1,-1
13,2,654.326904296875,181.0241241455078,44.7081298828125,115.91410827636719,1,-1,-1,-1
14,1,722.5465698242188,168.81414794921875,61.509033203125,185.532470703125,1,-1,-1,-1
14,2,654.443359375,181.0417022705078,44.755615234375,115.87577819824219,1,-1,-1,-1
15,1,722.5440063476562,168.8740692138672,61.48553466796875,185.52247619628906,1,-1,-1,-1
15,2,654.4676513671875,181.02090454101562,44.85772705078125,115.9337158203125,1,-1,-1,-1
16,1,722.5408325195312,168.92103576660156,61.48175048828125,185.48133850097656,1,-1,-1,-1
16,2,654.4617919921875,180.9762725830078,44.926513671875,115.96784973144531,1,-1,-1,-1
17,1,722.5457763671875,168.8483428955078,61.47088623046875,185.4353790283203,1,-1,-1,-1
17,2,654.4603271484375,180.96546936035156,44.94891357421875,115.94258117675781,1,-1,-1,-1
18,1,722.58740234375,168.84657287597656,61.40093994140625,185.30821228027344,1,-1,-1,-1
18,2,654.427490234375,180.99337768554688,44.96600341796875,115.84112548828125,1,-1,-1,-1
19,1,722.6480102539062,168.9137420654297,61.2918701171875,185.1943817138672,1,-1,-1,-1
19,2,654.370361328125,181.0156707763672,44.96917724609375,115.83714294433594,1,-1,-1,-1
20,1,722.698974609375,168.84335327148438,61.194091796875,185.091796875,1,-1,-1,-1
20,2,654.366455078125,181.00320434570312,44.9625244140625,115.80703735351562,1,-1,-1,-1
21,1,722.7239990234375,168.7684783935547,61.1402587890625,185.0944061279297,1,-1,-1,-1
21,2,654.302978515625,181.01356506347656,45.050537109375,115.81529235839844,1,-1,-1,-1
22,1,722.8082885742188,168.8203887939453,61.02117919921875,184.8290252685547,1,-1,-1,-1
22,2,654.2503051757812,181.0086669921875,45.0860595703125,115.78646850585938,1,-1,-1,-1
23,1,722.8424072265625,168.78648376464844,60.9390869140625,184.7305450439453,1,-1,-1,-1
23,2,654.1464233398438,181.0104217529297,45.07550048828125,115.76799011230469,1,-1,-1,-1
24,1,722.9271850585938,168.97140502929688,60.74017333984375,184.38311767578125,1,-1,-1,-1
24,2,654.1397705078125,180.99127197265625,45.0255126953125,115.74969482421875,1,-1,-1,-1
25,1,723.133056640625,169.1318359375,60.4229736328125,184.04672241210938,1,-1,-1,-1
25,2,654.2588500976562,181.03067016601562,44.71124267578125,115.732666015625,1,-1,-1,-1
26,1,723.2860717773438,169.14599609375,60.18603515625,183.9349365234375,1,-1,-1,-1
26,2,654.2507934570312,181.0753631591797,44.5909423828125,115.71409606933594,1,-1,-1,-1
26,4,1369.0916748046875,309.07415771484375,88.822265625,222.303466796875,1,-1,-1,-1
27,1,723.3689575195312,168.916015625,60.07183837890625,183.94210815429688,1,-1,-1,-1
27,2,654.243408203125,181.12014770507812,44.52789306640625,115.68637084960938,1,-1,-1,-1
27,4,1354.1678466796875,306.6880187988281,89.53271484375,208.68960571289062,1,-1,-1,-1
28,1,723.3783569335938,168.63917541503906,60.015380859375,184.1452178955078,1,-1,-1,-1
28,2,654.225830078125,181.1475830078125,44.45562744140625,115.65399169921875,1,-1,-1,-1
28,4,1333.8797607421875,305.2244567871094,97.7628173828125,217.54562377929688,1,-1,-1,-1
29,1,723.3681030273438,168.4781494140625,59.97601318359375,184.201416015625,1,-1,-1,-1
29,2,654.260986328125,181.1685333251953,44.41839599609375,115.62452697753906,1,-1,-1,-1
29,4,1339.6072998046875,301.6578063964844,88.8056640625,219.12509155273438,1,-1,-1,-1
30,1,723.3574829101562,168.33486938476562,59.98248291015625,184.33975219726562,1,-1,-1,-1
30,2,654.2539672851562,181.1982879638672,44.281982421875,115.55537414550781,1,-1,-1,-1
30,4,1327.4501953125,297.7412109375,87.2994384765625,218.9761962890625,1,-1,-1,-1
31,1,723.2691650390625,168.26194763183594,60.09130859375,184.2462615966797,1,-1,-1,-1
31,2,654.2921752929688,181.2161407470703,44.348388671875,115.53746032714844,1,-1,-1,-1
31,4,1325.8052978515625,298.53289794921875,83.4310302734375,213.24188232421875,1,-1,-1,-1
32,1,723.1506958007812,168.1680908203125,60.22784423828125,184.40963745117188,1,-1,-1,-1
32,2,654.2362060546875,181.21595764160156,44.5050048828125,115.65605163574219,1,-1,-1,-1
32,4,1319.6624755859375,295.2024230957031,80.6058349609375,214.63037109375,1,-1,-1,-1
33,1,723.06103515625,168.11669921875,60.3004150390625,184.50994873046875,1,-1,-1,-1
33,2,654.1397094726562,181.2346649169922,44.46380615234375,115.72499084472656,1,-1,-1,-1
33,4,1306.894775390625,291.5963134765625,89.950927734375,218.05718994140625,1,-1,-1,-1
34,1,722.9886474609375,168.0321044921875,60.369140625,184.61776733398438,1,-1,-1,-1
34,2,654.0795288085938,181.2616729736328,44.41644287109375,115.82066345214844,1,-1,-1,-1
34,4,1297.7578125,293.33001708984375,95.15673828125,213.92459106445312,1,-1,-1,-1
35,1,722.9757080078125,168.22857666015625,60.35308837890625,184.51171875,1,-1,-1,-1
35,2,654.0537719726562,181.28125,44.35791015625,115.81906127929688,1,-1,-1,-1
35,4,1289.04833984375,286.1893310546875,90.9560546875,228.46490478515625,1,-1,-1,-1
36,1,722.9212036132812,168.22613525390625,60.41607666015625,184.56784057617188,1,-1,-1,-1
36,2,654.1152954101562,181.34994506835938,44.2071533203125,115.75167846679688,1,-1,-1,-1
36,4,1285.6973876953125,287.8650817871094,80.0123291015625,207.06997680664062,1,-1,-1,-1
37,1,722.9070434570312,168.35316467285156,60.4847412109375,184.48960876464844,1,-1,-1,-1
37,2,654.2671508789062,181.33029174804688,44.08251953125,115.68048095703125,1,-1,-1,-1
37,4,1282.4013671875,288.0514831542969,79.2939453125,203.93368530273438,1,-1,-1,-1
38,1,722.885986328125,168.3340606689453,60.5546875,184.46336364746094,1,-1,-1,-1
38,2,654.3072509765625,181.3170166015625,44.121826171875,115.68408203125,1,-1,-1,-1
38,4,1275.036865234375,287.9653015136719,71.0223388671875,198.68408203125,1,-1,-1,-1
39,1,722.8983154296875,168.34649658203125,60.58465576171875,184.4320068359375,1,-1,-1,-1
39,2,654.2133178710938,181.31317138671875,44.20330810546875,115.75686645507812,1,-1,-1,-1
39,4,1270.154052734375,284.9154052734375,70.1363525390625,209.85162353515625,1,-1,-1,-1
40,1,722.8850708007812,168.34945678710938,60.64935302734375,184.36001586914062,1,-1,-1,-1
40,2,654.2142944335938,181.31680297851562,44.21771240234375,115.78695678710938,1,-1,-1,-1
40,4,1262.62060546875,283.3706359863281,68.08203125,196.56680297851562,1,-1,-1,-1
41,1,722.8982543945312,168.4344024658203,60.59442138671875,184.3018035888672,1,-1,-1,-1
41,2,654.254638671875,181.3369140625,44.10760498046875,115.783935546875,1,-1,-1,-1
41,4,1253.4122314453125,288.34942626953125,68.27099609375,171.85440063476562,1,-1,-1,-1
42,1,722.9331665039062,168.471923828125,60.489501953125,184.31982421875,1,-1,-1,-1
42,2,654.2745971679688,181.34475708007812,43.96234130859375,115.78863525390625,1,-1,-1,-1
42,4,1243.6396484375,288.1361389160156,69.67138671875,154.2926025390625,1,-1,-1,-1
43,1,722.9686889648438,168.4412841796875,60.415771484375,184.51467895507812,1,-1,-1,-1
43,2,654.2781372070312,181.35874938964844,43.82940673828125,115.76319885253906,1,-1,-1,-1
43,4,1231.6263427734375,281.9053955078125,73.06201171875,165.42959594726562,1,-1,-1,-1
44,1,723.0425415039062,168.5207977294922,60.281005859375,184.4964141845703,1,-1,-1,-1
44,2,654.2777709960938,181.3658905029297,43.7662353515625,115.74214172363281,1,-1,-1,-1
45,1,723.0985107421875,168.5601043701172,60.165771484375,184.4296417236328,1,-1,-1,-1
45,2,654.2673950195312,181.3309783935547,43.86419677734375,115.71961975097656,1,-1,-1,-1
45,4,1206.9278564453125,273.2439880371094,81.1895751953125,206.35464477539062,1,-1,-1,-1
46,1,723.2525634765625,168.79049682617188,59.89434814453125,184.01797485351562,1,-1,-1,-1
46,2,654.3170776367188,181.34170532226562,43.85321044921875,115.64932250976562,1,-1,-1,-1
46,4,1195.4525146484375,268.33953857421875,84.7862548828125,231.2540283203125,1,-1,-1,-1
47,1,723.4556884765625,169.0371551513672,59.56097412109375,183.5510711669922,1,-1,-1,-1
47,2,654.2868041992188,181.3413543701172,43.87701416015625,115.62254333496094,1,-1,-1,-1
47,4,1191.9117431640625,266.03216552734375,79.1444091796875,199.58480834960938,1,-1,-1,-1
48,1,723.6619873046875,169.40663146972656,59.23614501953125,183.0941925048828,1,-1,-1,-1
48,2,654.2958374023438,181.32620239257812,43.9720458984375,115.61837768554688,1,-1,-1,-1
48,4,1172.638671875,264.574951171875,91.0189208984375,207.17330932617188,1,-1,-1,-1
49,1,723.8597412109375,169.8713836669922,58.8687744140625,182.4440460205078,1,-1,-1,-1
49,2,654.55810546875,181.32630920410156,43.64935302734375,115.38148498535156,1,-1,-1,-1
49,4,1168.1142578125,264.9203796386719,90.537841796875,200.492431640625,1,-1,-1,-1
